,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,faithfulness,weak correctness
1532,mnist_output_100,71.0,0,0,3.0,3.0,alibi-Proto-CF,1.0322150065373752,0.16320125355813075,1,558.7007,22.146294,2.0,741.46716,80.33242130279541,,
1533,mnist_output_100,71.0,0,0,4.0,4.0,alibi-Proto-CF,0.8825705064492843,0.16982124204852825,1,780.7893,35.21175,2.0,1478.5792,81.39790201187134,,
1534,mnist_output_100,71.0,0,0,5.0,5.0,alibi-Proto-CF,0.7699687510905909,0.1778289819113134,1,553.51337,21.97298,2.0,775.1608,80.31319117546082,,
1535,mnist_output_100,71.0,0,0,6.0,6.0,alibi-Proto-CF,0.8738652232493389,0.1738649325419441,1,756.5912,36.422043,2.0,1515.5278,78.6106824874878,,
1536,mnist_output_100,71.0,0,0,7.0,7.0,alibi-Proto-CF,0.638423729522683,0.120434156885184,1,558.15405,21.709044,1.6697459,745.69275,83.67814636230469,,
1537,mnist_output_100,71.0,0,0,8.0,8.0,alibi-Proto-CF,0.6522637264814884,0.15504382635440664,1,555.44476,22.802015,2.0,793.9752,77.6714220046997,,
1538,mnist_output_100,71.0,0,0,9.0,9.0,alibi-Proto-CF,0.9141918559997556,0.1315936972365983,1,580.3822,23.948513,2.0,926.96686,81.69958519935608,,
1539,mnist_output_100,72.0,2,2,0.0,0.0,alibi-Proto-CF,1.3415722443558924,0.2796526564965104,1,592.0117,22.57709,1.7976553,624.5857,83.28626990318298,,
1540,mnist_output_100,72.0,2,2,1.0,1.0,alibi-Proto-CF,3.853090999021909,0.7776687742892241,1,639.8612,24.716686,2.0,731.9208,79.76417279243469,,
1541,mnist_output_100,72.0,2,2,3.0,3.0,alibi-Proto-CF,1.275154270103994,0.190807211059367,1,472.49872,18.271303,1.9312963,542.31665,82.63450169563293,,
1542,mnist_output_100,72.0,2,2,4.0,4.0,alibi-Proto-CF,1.0823485063779419,0.15719970359045538,1,610.8352,26.542566,2.0,797.24634,81.1969428062439,,
1543,mnist_output_100,72.0,2,2,5.0,5.0,alibi-Proto-CF,1.5098109937487088,0.23615908312591619,1,609.11,22.792336,1.8787446,624.6332,82.01501750946045,,
1544,mnist_output_100,72.0,2,2,6.0,6.0,alibi-Proto-CF,1.501951874180854,0.2029868721453111,1,572.50806,21.416285,1.554862,553.39355,82.22468137741089,,
1545,mnist_output_100,72.0,2,2,7.0,7.0,alibi-Proto-CF,0.8633370402072947,0.13198496324145523,1,618.1526,23.829561,2.0,718.2707,77.94084477424622,,
1546,mnist_output_100,72.0,2,2,8.0,8.0,alibi-Proto-CF,0.9864668143197698,0.2033935449957745,1,618.0573,27.138302,2.0,783.3118,83.6144368648529,,
1547,mnist_output_100,72.0,2,2,9.0,9.0,alibi-Proto-CF,1.348815688693027,0.1497984930467211,1,605.9315,23.280087,2.0,737.91815,80.24966788291931,,
1548,mnist_output_100,73.0,9,9,0.0,0.0,alibi-Proto-CF,1.0729466019841203,0.2194632874721747,1,581.86224,25.608923,2.0,789.0827,79.65892815589905,,
1549,mnist_output_100,73.0,9,9,1.0,1.0,alibi-Proto-CF,3.164115770485748,0.7776128942959687,1,552.435,21.097485,0.97316206,656.7064,83.47132205963135,,
1550,mnist_output_100,73.0,9,9,2.0,2.0,alibi-Proto-CF,0.7092984714412873,0.16399082858434527,1,597.2804,23.227999,2.0,699.5472,79.21090960502625,,
1551,mnist_output_100,73.0,9,9,3.0,3.0,alibi-Proto-CF,0.9421939707391446,0.18649085036390092,1,564.0884,21.773157,1.7998743,679.4905,82.50574684143066,,
1552,mnist_output_100,73.0,9,9,4.0,4.0,alibi-Proto-CF,0.9604934099790907,0.13952416882607108,1,547.26556,24.316675,2.0,805.2626,81.804119348526,,
1553,mnist_output_100,73.0,9,9,5.0,5.0,alibi-Proto-CF,0.9125164825999085,0.1650926211820373,1,700.98346,28.588215,2.0,930.65295,81.98483920097351,,
1554,mnist_output_100,73.0,9,9,6.0,6.0,alibi-Proto-CF,1.0077793322511779,0.1900480013698588,1,764.25366,37.476437,2.0,1430.0791,82.33610224723816,,
1555,mnist_output_100,73.0,9,9,7.0,7.0,alibi-Proto-CF,0.5548035068469417,0.1850576331645279,1,386.9425,15.084682,0.9574829,484.0391,82.7597222328186,,
1556,mnist_output_100,73.0,9,9,8.0,8.0,alibi-Proto-CF,0.8455846632297873,0.1296563359446813,1,559.52844,24.735968,2.0,727.2386,81.22707796096802,,
1557,mnist_output_100,74.0,1,1,0.0,0.0,alibi-Proto-CF,0.33680046446988143,0.2787368753284473,1,734.58105,28.691692,2.0,813.08093,84.23751974105835,,
1558,mnist_output_100,74.0,1,1,2.0,2.0,alibi-Proto-CF,0.23834247423833835,0.1869634438393872,1,701.82434,27.51563,2.0,787.78265,79.24382615089417,,
1559,mnist_output_100,74.0,1,1,3.0,3.0,alibi-Proto-CF,0.39084102629579137,0.22575701435195192,1,613.3634,26.369879,2.0,701.01074,86.6863341331482,,
1560,mnist_output_100,74.0,1,1,4.0,4.0,alibi-Proto-CF,0.3701770606430118,0.16646267397299722,1,701.51373,27.40605,2.0,800.5837,81.04517865180969,,
1561,mnist_output_100,74.0,1,1,5.0,5.0,alibi-Proto-CF,0.2577551349790866,0.1560114631424514,1,772.12354,31.300264,2.0,972.9688,85.63362312316895,,
1562,mnist_output_100,74.0,1,1,6.0,6.0,alibi-Proto-CF,0.5909079112368499,0.23425035156574345,1,797.10046,38.893417,2.0,1501.6503,80.89868116378784,,
1563,mnist_output_100,74.0,1,1,7.0,7.0,alibi-Proto-CF,0.522870200623161,0.283625855298499,1,730.25696,33.63358,2.0,1225.9667,85.34796071052551,,
1564,mnist_output_100,74.0,1,1,8.0,8.0,alibi-Proto-CF,0.3443895572526812,0.1624208510885996,1,614.81824,26.168497,2.0,674.8156,84.15563678741455,,
1565,mnist_output_100,74.0,1,1,9.0,9.0,alibi-Proto-CF,0.5469175314380571,0.3350183985357167,1,744.8191,34.143387,2.0,1226.6658,82.80272102355957,,
1566,mnist_output_100,75.0,7,7,0.0,0.0,alibi-Proto-CF,1.296703631440531,0.21266645478637788,1,796.37195,33.190956,2.0,1073.4188,87.44953036308289,,
1567,mnist_output_100,75.0,7,7,1.0,1.0,alibi-Proto-CF,4.707672460160314,0.7652586256759352,1,588.4448,22.138678,1.976627,611.86646,81.90145587921143,,
1568,mnist_output_100,75.0,7,7,2.0,2.0,alibi-Proto-CF,0.9936954699728664,0.1435555060925173,1,705.97864,28.989885,2.0,906.4864,84.3639509677887,,
1569,mnist_output_100,75.0,7,7,3.0,3.0,alibi-Proto-CF,1.3398277944517067,0.18879679907096716,1,632.9833,25.224472,2.0,762.5451,84.62567567825317,,
1570,mnist_output_100,75.0,7,7,4.0,4.0,alibi-Proto-CF,1.6846777596665066,0.18252986319435,1,600.43335,23.560898,2.0,677.6245,82.451345205307,,
1571,mnist_output_100,75.0,7,7,5.0,5.0,alibi-Proto-CF,1.2948942184484602,0.1723687146960255,1,622.1327,24.684778,2.0,720.07825,87.67909979820251,,
1572,mnist_output_100,75.0,7,7,6.0,6.0,alibi-Proto-CF,1.4809276768283715,0.21239663483352425,1,657.33466,25.530851,2.0,710.0583,82.23302793502808,,
1573,mnist_output_100,75.0,7,7,8.0,8.0,alibi-Proto-CF,1.07529929030219,0.16349174873921582,1,767.4242,32.739357,2.0,1105.4557,85.65702819824219,,
1574,mnist_output_100,75.0,7,7,9.0,9.0,alibi-Proto-CF,1.154990026472487,0.21437743438665088,1,834.9552,37.60633,2.0,1451.799,83.5150854587555,,
1575,mnist_output_100,76.0,3,3,0.0,0.0,alibi-Proto-CF,1.0232280007564254,0.3033072840680418,1,617.55615,22.882895,1.6113764,596.2512,82.07828903198242,,
1576,mnist_output_100,76.0,3,3,1.0,1.0,alibi-Proto-CF,3.112223471699882,0.7818550171279214,1,670.6925,25.73042,2.0,761.17505,87.74572491645813,,
1577,mnist_output_100,76.0,3,3,2.0,2.0,alibi-Proto-CF,0.697268290517059,0.18275848343693687,1,651.6201,24.84999,2.0,685.25275,83.20531010627747,,
1578,mnist_output_100,76.0,3,3,4.0,4.0,alibi-Proto-CF,1.227402576830617,0.22388142325401933,1,625.17804,23.629282,2.0,634.9664,85.91782593727112,,
1579,mnist_output_100,76.0,3,3,5.0,5.0,alibi-Proto-CF,1.0356687737029302,0.23937885021185173,1,600.65424,22.31255,1.3940408,599.4457,85.877037525177,,
1580,mnist_output_100,76.0,3,3,6.0,6.0,alibi-Proto-CF,0.9564514070403061,0.200901230842131,1,650.74756,25.42543,2.0,714.3529,83.91679382324219,,
1581,mnist_output_100,76.0,3,3,7.0,7.0,alibi-Proto-CF,0.6241836919501318,0.1463877738448874,1,629.236,23.172136,1.8352934,598.5794,86.34349274635315,,
1582,mnist_output_100,76.0,3,3,8.0,8.0,alibi-Proto-CF,0.7522668999053983,0.1902579331193283,1,618.7639,23.930874,2.0,660.24316,81.39975762367249,,
1583,mnist_output_100,76.0,3,3,9.0,9.0,alibi-Proto-CF,1.0901844358237425,0.16518549478377703,1,611.88806,26.600412,2.0,787.29095,85.06403708457947,,
1584,mnist_output_100,77.0,2,2,0.0,0.0,alibi-Proto-CF,1.498952392609921,0.33373593567881177,1,615.75055,23.10006,2.0,609.0618,83.91040515899658,,
1585,mnist_output_100,77.0,2,2,1.0,1.0,alibi-Proto-CF,3.9333673252461727,0.7266787930054501,1,620.3869,22.878149,1.696015,580.29724,82.26945853233337,,
1586,mnist_output_100,77.0,2,2,3.0,3.0,alibi-Proto-CF,1.3896231089288802,0.21279543041975846,1,600.8237,22.63256,2.0,623.39276,88.44978404045105,,
1587,mnist_output_100,77.0,2,2,4.0,4.0,alibi-Proto-CF,1.040057376622268,0.15326053528453104,1,761.1994,37.04629,2.0,1374.4462,82.09063529968262,,
1588,mnist_output_100,77.0,2,2,5.0,5.0,alibi-Proto-CF,1.8004652992645012,0.2837532459456515,1,625.4799,23.005629,1.825985,583.47217,85.89643573760986,,
1589,mnist_output_100,77.0,2,2,6.0,6.0,alibi-Proto-CF,1.6135033618018961,0.26802693353570545,1,556.41833,20.611322,1.4420666,504.76993,85.12687730789185,,
1590,mnist_output_100,77.0,2,2,7.0,7.0,alibi-Proto-CF,0.9389860308855689,0.19394209683437058,1,493.5985,18.52625,1.7119184,448.39243,83.97753143310547,,
1591,mnist_output_100,77.0,2,2,8.0,8.0,alibi-Proto-CF,1.070089431873685,0.21913406237712152,1,626.4075,23.528795,2.0,603.7375,86.86477994918823,,
1592,mnist_output_100,77.0,2,2,9.0,9.0,alibi-Proto-CF,1.2517273800253716,0.1572534529869601,1,696.2417,27.983902,2.0,826.871,84.90079808235168,,
1593,mnist_output_100,78.0,9,9,0.0,0.0,alibi-Proto-CF,1.1382720281837184,0.2643871978057788,1,695.7961,28.141994,2.0,847.2431,83.92114162445068,,
1594,mnist_output_100,78.0,9,9,1.0,1.0,alibi-Proto-CF,2.5814627129881784,0.7647989180489716,1,538.31274,20.206436,1.0328459,547.97974,89.33862400054932,,
1595,mnist_output_100,78.0,9,9,2.0,2.0,alibi-Proto-CF,0.7115872554642733,0.23245772971138287,1,596.0566,23.363062,2.0,667.53845,83.60439252853394,,
1596,mnist_output_100,78.0,9,9,3.0,3.0,alibi-Proto-CF,0.919673348226922,0.1967532067107731,1,621.60767,23.233995,2.0,652.4178,86.15252900123596,,
1597,mnist_output_100,78.0,9,9,4.0,4.0,alibi-Proto-CF,1.0777727817058231,0.19006202738735475,1,611.77905,23.55563,2.0,693.6739,87.24308466911316,,
1598,mnist_output_100,78.0,9,9,5.0,5.0,alibi-Proto-CF,0.987417171754092,0.26205384187462705,1,601.7339,22.398067,1.9215686,606.923,83.53655123710632,,
1599,mnist_output_100,78.0,9,9,6.0,6.0,alibi-Proto-CF,1.0534800780698839,0.15369378380587276,1,706.3694,27.45074,2.0,788.52466,87.64816975593567,,
1600,mnist_output_100,78.0,9,9,7.0,7.0,alibi-Proto-CF,0.5971367924920415,0.16552185248303866,1,549.0757,20.631735,1.8445055,573.06256,86.03986763954163,,
1601,mnist_output_100,78.0,9,9,8.0,8.0,alibi-Proto-CF,0.8561437160656509,0.17692881126647647,1,592.47076,25.38001,2.0,691.62,87.30099105834961,,
1602,mnist_output_100,79.0,7,7,0.0,0.0,alibi-Proto-CF,1.318829129881136,0.27231034776575314,1,761.994,34.218834,2.0,1277.4072,85.526620388031,,
1603,mnist_output_100,79.0,7,7,1.0,1.0,alibi-Proto-CF,6.25584153973304,0.7870272457689728,1,535.2767,20.847504,1.940874,696.1206,85.85206294059753,,
1604,mnist_output_100,79.0,7,7,2.0,2.0,alibi-Proto-CF,1.1292091333848613,0.17601496149338272,1,565.88086,22.814156,2.0,767.05597,88.99568676948547,,
1605,mnist_output_100,79.0,7,7,3.0,3.0,alibi-Proto-CF,1.3687450817405935,0.15976787190862807,1,580.2125,23.89783,2.0,833.5896,85.81597566604614,,
1606,mnist_output_100,79.0,7,7,4.0,4.0,alibi-Proto-CF,1.1180674772907715,0.20023178788664278,1,809.9652,38.988487,2.0,1561.2323,89.05655169487,,
1607,mnist_output_100,79.0,7,7,5.0,5.0,alibi-Proto-CF,1.1166980263816655,0.17326155626912584,1,558.0134,24.84353,2.0,803.7187,88.01061272621155,,
1608,mnist_output_100,79.0,7,7,,6.0,alibi-Proto-CF,,,0,,,,,86.61655282974243,,
1609,mnist_output_100,79.0,7,7,8.0,8.0,alibi-Proto-CF,1.0077368874002153,0.1422746543432324,1,676.6826,30.230785,2.0,1072.0255,88.81543731689453,,
1610,mnist_output_100,79.0,7,7,9.0,9.0,alibi-Proto-CF,1.2188619404271432,0.19083703248181436,1,605.84814,31.542923,2.0,1227.5193,87.79530119895935,,
1611,mnist_output_100,80.0,7,7,0.0,0.0,alibi-Proto-CF,1.3941516697903151,0.25909700886827597,1,610.0455,26.154451,2.0,729.822,87.06601047515869,,
1612,mnist_output_100,80.0,7,7,1.0,1.0,alibi-Proto-CF,4.559351808901807,0.7606565086459482,1,599.45624,22.476774,1.9845613,674.7431,89.25269031524658,,
1613,mnist_output_100,80.0,7,7,2.0,2.0,alibi-Proto-CF,0.9884070413764813,0.2500241613036157,1,632.74097,26.922579,2.0,787.89996,89.03332304954529,,
1614,mnist_output_100,80.0,7,7,3.0,3.0,alibi-Proto-CF,1.283989933758921,0.1647332133443441,1,597.59546,25.854504,2.0,739.1228,84.16925120353699,,
1615,mnist_output_100,80.0,7,7,4.0,4.0,alibi-Proto-CF,1.7263744575868185,0.19914027054292502,1,595.9353,22.433481,1.8833917,620.8947,89.68404579162598,,
1616,mnist_output_100,80.0,7,7,5.0,5.0,alibi-Proto-CF,1.1772047445245235,0.16527224857799555,1,597.13824,25.711712,2.0,735.3307,88.00331687927246,,
1617,mnist_output_100,80.0,7,7,6.0,6.0,alibi-Proto-CF,1.1617723640676243,0.23943685877429505,1,783.0458,38.52601,2.0,1466.6355,86.99724197387695,,
1618,mnist_output_100,80.0,7,7,8.0,8.0,alibi-Proto-CF,1.0030396090204954,0.18102126043539093,1,646.12427,27.48937,2.0,759.18024,90.47559523582458,,
1619,mnist_output_100,80.0,7,7,9.0,9.0,alibi-Proto-CF,1.589103702033357,0.17106794231726496,1,591.9232,22.882639,2.0,642.6276,87.74117994308472,,
1620,mnist_output_100,81.0,6,6,0.0,0.0,alibi-Proto-CF,1.0527602279310417,0.3466259975417676,1,454.29343,17.478027,1.6350296,497.1827,86.66567730903625,,
1621,mnist_output_100,81.0,6,6,1.0,1.0,alibi-Proto-CF,2.9128619498605253,0.777098657348818,1,541.94336,20.647135,1.8130724,632.06683,91.0817608833313,,
1622,mnist_output_100,81.0,6,6,2.0,2.0,alibi-Proto-CF,0.6490585163920736,0.19784284767233717,1,573.0144,21.778616,1.639487,618.823,89.13950753211975,,
1623,mnist_output_100,81.0,6,6,3.0,3.0,alibi-Proto-CF,0.9774573800563111,0.19341574127717645,1,592.46716,22.499279,1.7007203,651.0504,87.58692336082458,,
1624,mnist_output_100,81.0,6,6,4.0,4.0,alibi-Proto-CF,0.9796203424853126,0.19005412530037594,1,782.3922,37.830723,2.0,1483.9983,89.06691431999207,,
1625,mnist_output_100,81.0,6,6,5.0,5.0,alibi-Proto-CF,0.9451458051223489,0.23306093336736994,1,579.363,22.0776,1.8139597,649.9511,90.3851420879364,,
1626,mnist_output_100,81.0,6,6,7.0,7.0,alibi-Proto-CF,0.6262127491389351,0.138361937457218,1,588.53094,22.023376,1.6500385,586.2602,87.02159309387207,,
1627,mnist_output_100,81.0,6,6,8.0,8.0,alibi-Proto-CF,0.8765097321787807,0.1589398940982747,1,693.49615,30.226027,2.0,1003.1627,91.23128724098206,,
1628,mnist_output_100,81.0,6,6,9.0,9.0,alibi-Proto-CF,1.0107459820215279,0.17171528912111098,1,579.33044,21.907755,1.3428004,632.6026,89.76679801940918,,
1629,mnist_output_100,82.0,2,2,0.0,0.0,alibi-Proto-CF,1.367446435920847,0.27263008264626737,1,590.11914,23.20356,2.0,723.1298,89.2853844165802,,
1630,mnist_output_100,82.0,2,2,1.0,1.0,alibi-Proto-CF,2.1463436320133598,0.8553374940161312,1,765.2902,34.501236,2.0,1345.9537,89.22912120819092,,
1631,mnist_output_100,82.0,2,2,3.0,3.0,alibi-Proto-CF,1.4442019255563505,0.19057022045581196,1,568.63116,21.686874,1.6767498,672.24207,87.52398228645325,,
1632,mnist_output_100,82.0,2,2,4.0,4.0,alibi-Proto-CF,1.714374700640276,0.19301782992344554,1,583.2942,22.1359,1.5299325,643.9178,93.19504022598268,,
1633,mnist_output_100,82.0,2,2,5.0,5.0,alibi-Proto-CF,1.0915199563936915,0.15299375840494403,1,694.63086,30.041752,2.0,1081.1155,88.56088733673096,,
1634,mnist_output_100,82.0,2,2,6.0,6.0,alibi-Proto-CF,1.4845835966354275,0.19683952244802394,1,590.9032,22.578648,1.6848409,632.56854,88.23797869682312,,
1635,mnist_output_100,82.0,2,2,7.0,7.0,alibi-Proto-CF,0.8760873298862358,0.14224562339629734,1,557.57837,21.726843,1.9921569,705.17334,90.72385931015016,,
1636,mnist_output_100,82.0,2,2,8.0,8.0,alibi-Proto-CF,0.935044591718677,0.23068222123876125,1,587.8192,26.012402,2.0,789.21295,90.1497678756714,,
1637,mnist_output_100,82.0,2,2,9.0,9.0,alibi-Proto-CF,1.1253007689916101,0.10348543880827414,1,748.2791,31.791622,2.0,1140.4999,90.4957721233368,,
1638,mnist_output_100,83.0,7,7,0.0,0.0,alibi-Proto-CF,1.483719534595437,0.27371784874282806,1,685.5825,26.521942,2.0,742.2595,91.68988704681396,,
1639,mnist_output_100,83.0,7,7,1.0,1.0,alibi-Proto-CF,1.9837777984399123,0.8549929910198197,1,787.39075,38.181206,2.0,1499.2192,87.59195232391357,,
1640,mnist_output_100,83.0,7,7,2.0,2.0,alibi-Proto-CF,1.0521782430795183,0.22757061770941883,1,628.64606,24.705917,2.0,686.02655,87.98002552986145,,
1641,mnist_output_100,83.0,7,7,3.0,3.0,alibi-Proto-CF,1.4661654006965912,0.18203750733190127,1,653.87317,25.24124,2.0,732.87897,91.55904006958008,,
1642,mnist_output_100,83.0,7,7,4.0,4.0,alibi-Proto-CF,1.7912683546432322,0.21100344697492732,1,610.75586,22.779556,1.7133269,600.9549,90.29328036308289,,
1643,mnist_output_100,83.0,7,7,5.0,5.0,alibi-Proto-CF,1.4815710852089785,0.2679106189753311,1,625.2878,24.08815,2.0,673.77344,87.90383958816528,,
1644,mnist_output_100,83.0,7,7,6.0,6.0,alibi-Proto-CF,1.4376060403311557,0.20962857389412456,1,698.39197,26.907396,2.0,757.50543,91.71742391586304,,
1645,mnist_output_100,83.0,7,7,8.0,8.0,alibi-Proto-CF,1.1045442950186373,0.20584477578646893,1,621.9819,24.180729,2.0,661.3082,89.58609890937805,,
1646,mnist_output_100,83.0,7,7,9.0,9.0,alibi-Proto-CF,1.5295470384884424,0.17043215639728723,1,604.2232,23.271969,2.0,638.2974,88.69059252738953,,
1647,mnist_output_100,84.0,8,8,0.0,0.0,alibi-Proto-CF,1.3830025482002735,0.290955529743771,1,582.4627,22.061962,1.6876171,647.68,89.92795777320862,,
1648,mnist_output_100,84.0,8,8,1.0,1.0,alibi-Proto-CF,4.027072316918723,0.7153201784375396,1,407.77197,15.715823,1.6751587,420.66425,91.12349128723145,,
1649,mnist_output_100,84.0,8,8,2.0,2.0,alibi-Proto-CF,0.9764403225996714,0.21609163687046382,1,506.62238,19.37404,1.5437593,574.8218,92.61141920089722,,
1650,mnist_output_100,84.0,8,8,3.0,3.0,alibi-Proto-CF,1.2283396299651332,0.23994037206965702,1,481.13068,18.514053,1.2238762,550.7924,89.44190311431885,,
1651,mnist_output_100,84.0,8,8,4.0,4.0,alibi-Proto-CF,1.6117454609289563,0.23807177746619665,1,468.01938,18.01567,1.2042339,524.63654,89.18449115753174,,
1652,mnist_output_100,84.0,8,8,5.0,5.0,alibi-Proto-CF,1.2620280593157895,0.20619065337808792,1,595.08575,22.99112,2.0,699.0853,90.67342972755432,,
1653,mnist_output_100,84.0,8,8,6.0,6.0,alibi-Proto-CF,1.354552762312998,0.19733568009014382,1,590.7026,22.339275,1.9112948,645.06226,88.90128111839294,,
1654,mnist_output_100,84.0,8,8,7.0,7.0,alibi-Proto-CF,0.8850201082346929,0.1779416066735162,1,477.60904,18.296238,1.4963665,542.92926,89.28952717781067,,
1655,mnist_output_100,84.0,8,8,9.0,9.0,alibi-Proto-CF,1.4665308792388412,0.17769122062828804,1,588.0882,22.629862,2.0,642.9683,92.43976950645448,,
1656,mnist_output_100,85.0,4,4,0.0,0.0,alibi-Proto-CF,1.0799853541889057,0.3230219016339925,1,598.66016,26.452871,2.0,780.55444,92.58341312408449,,
1657,mnist_output_100,85.0,4,4,1.0,1.0,alibi-Proto-CF,2.6946096637798322,0.7739170913283709,1,563.39667,21.271465,1.5272563,675.7356,91.0569806098938,,
1658,mnist_output_100,85.0,4,4,2.0,2.0,alibi-Proto-CF,0.5788592923911181,0.18878456681093705,1,573.1216,22.018604,1.6268271,691.6592,93.34661078453064,,
1659,mnist_output_100,85.0,4,4,3.0,3.0,alibi-Proto-CF,0.808091921443522,0.21175543139470934,1,476.01965,18.862335,1.9046292,609.9136,93.85950636863708,,
1660,mnist_output_100,85.0,4,4,5.0,5.0,alibi-Proto-CF,0.8463166637579607,0.19200639673746658,1,570.0061,22.5509,2.0,719.4731,89.68414855003357,,
1661,mnist_output_100,85.0,4,4,6.0,6.0,alibi-Proto-CF,0.9422850538300709,0.156338113135507,1,581.6193,25.757727,2.0,809.25415,93.17358732223512,,
1662,mnist_output_100,85.0,4,4,7.0,7.0,alibi-Proto-CF,0.8203087856164165,0.1937679206567742,1,566.5737,25.42765,2.0,841.21674,94.62012052536012,,
1663,mnist_output_100,85.0,4,4,8.0,8.0,alibi-Proto-CF,0.6082920017101511,0.18142652734025996,1,541.6018,21.327353,1.9343475,676.5878,89.74262976646423,,
1664,mnist_output_100,85.0,4,4,9.0,9.0,alibi-Proto-CF,0.9613820050205834,0.16619301398828282,1,523.9596,20.545557,1.628396,655.77313,97.89431285858154,,
1665,mnist_output_100,86.0,7,7,0.0,0.0,alibi-Proto-CF,1.271638582382797,0.3087676521239724,1,697.9337,33.868412,2.0,1182.7606,90.1109344959259,,
1666,mnist_output_100,86.0,7,7,1.0,1.0,alibi-Proto-CF,5.371925819966549,0.7756831670396467,1,537.7705,20.47058,2.0,575.8208,93.35469961166382,,
1667,mnist_output_100,86.0,7,7,2.0,2.0,alibi-Proto-CF,1.1029345874127332,0.2062728421686325,1,601.0492,23.613453,2.0,709.95844,95.5494430065155,,
1668,mnist_output_100,86.0,7,7,3.0,3.0,alibi-Proto-CF,1.3956619230951675,0.18807712856193987,1,617.7489,24.813246,2.0,777.7166,90.45756697654724,,
1669,mnist_output_100,86.0,7,7,4.0,4.0,alibi-Proto-CF,1.018796273025599,0.19017403903296667,1,712.23047,34.695568,2.0,1276.9553,92.89265179634094,,
1670,mnist_output_100,86.0,7,7,5.0,5.0,alibi-Proto-CF,1.135141494981847,0.178204555750321,1,590.5477,25.578722,2.0,766.5191,95.14466547966003,,
1671,mnist_output_100,86.0,7,7,6.0,6.0,alibi-Proto-CF,1.1165524631441035,0.2227061669445752,1,807.37744,38.602123,2.0,1459.554,91.66353631019592,,
1672,mnist_output_100,86.0,7,7,8.0,8.0,alibi-Proto-CF,1.1944633656428583,0.15981464041554722,1,577.80066,25.315456,2.0,707.98645,96.5561408996582,,
1673,mnist_output_100,86.0,7,7,9.0,9.0,alibi-Proto-CF,1.098007891925216,0.27272724886753913,1,727.8428,35.82159,2.0,1337.7614,92.4488627910614,,
1674,mnist_output_100,87.0,3,3,0.0,0.0,alibi-Proto-CF,1.0374895985899664,0.28328491386361493,1,592.76447,22.506325,1.6698478,641.92,93.58733654022215,,
1675,mnist_output_100,87.0,3,3,1.0,1.0,alibi-Proto-CF,3.3085911739318896,0.7688936184724618,1,570.1228,21.595663,1.5891442,668.2875,96.05250668525696,,
1676,mnist_output_100,87.0,3,3,2.0,2.0,alibi-Proto-CF,0.7370462252734507,0.17485935026213223,1,656.61914,26.235495,2.0,809.08575,93.68109679222108,,
