,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,weak correctness,weak_correctness
2863,mnist_output_100,11.0,0,0,2.0,2.0,Min-Edit,1.0509620667597734,0.016235306324850523,1,79.18858,9.258156,1.9988558,483.9006,1.7715959548950195,,1
2864,mnist_output_100,11.0,0,0,3.0,3.0,Min-Edit,1.1011615933515815,0.013505883399318562,1,77.046005,9.000472,1.9989518,432.2944,2.493760585784912,,1
2865,mnist_output_100,11.0,0,0,0.0,4.0,Min-Edit,1.0,0.019493472475032268,0,127.1687,11.778208,1.9997296,412.32584,31.48684239387512,,1
2866,mnist_output_100,11.0,0,0,5.0,5.0,Min-Edit,0.7147443971876214,0.010750745965848709,1,86.76976,9.634919,1.9976442,462.13083,6.638669729232788,,1
2867,mnist_output_100,11.0,0,0,6.0,6.0,Min-Edit,1.0007892747556795,0.020833966594018195,1,98.445114,10.596128,1.9969018,459.4955,19.33924961090088,,1
2868,mnist_output_100,11.0,0,0,0.0,7.0,Min-Edit,1.0,0.01716636351231526,0,103.76583,10.632043,1.9995677,493.29462,31.885440349578857,,1
2869,mnist_output_100,11.0,0,0,8.0,8.0,Min-Edit,1.0920265428246387,0.019787042926261843,1,89.98953,10.209084,1.9995527,445.1736,0.5851731300354004,,1
2870,mnist_output_100,11.0,0,0,2.0,9.0,Min-Edit,1.094550615206902,0.01692834167699904,0,81.823235,9.419178,1.9989648,495.0001,1.233398199081421,,1
2871,mnist_output_100,12.0,6,6,0.0,0.0,Min-Edit,1.1196116819880997,0.02255397878673759,1,107.35954,10.491689,1.9847739,407.67627,0.7754707336425781,,1
2872,mnist_output_100,12.0,6,6,5.0,1.0,Min-Edit,1.1104680430452802,0.03833643796675606,0,209.9703,17.124472,2.0,349.00668,31.90758872032165,,1
2873,mnist_output_100,12.0,6,6,2.0,2.0,Min-Edit,1.0321796119880549,0.02306909174463307,1,132.83423,12.301398,1.9990554,480.03433,1.845341444015503,,1
2874,mnist_output_100,12.0,6,6,3.0,3.0,Min-Edit,1.6351899140929254,0.03103592243511438,1,168.02763,14.249845,1.9955249,436.35785,11.049981355667114,,1
2875,mnist_output_100,12.0,6,6,4.0,4.0,Min-Edit,1.101204439054982,0.030415000212448,1,182.93481,15.365791,2.0,422.5931,8.184495210647583,,1
2876,mnist_output_100,12.0,6,6,5.0,5.0,Min-Edit,1.0349913037558185,0.021091207378043427,1,163.5185,14.223445,1.9917227,447.229,11.11076521873474,,1
2877,mnist_output_100,12.0,6,6,7.0,7.0,Min-Edit,1.1567872015633414,0.04673022585806338,1,210.05579,17.061644,2.0,389.60013,25.912989616394043,,1
2878,mnist_output_100,12.0,6,6,8.0,8.0,Min-Edit,1.0106132108541919,0.024637881987966275,1,120.45122,11.489317,1.9933032,470.5552,1.1766784191131592,,1
2879,mnist_output_100,12.0,6,6,9.0,9.0,Min-Edit,1.150776820833704,0.0207964784440565,1,163.3129,14.137832,1.9977149,500.45654,12.209751605987549,,1
2880,mnist_output_100,13.0,9,9,2.0,0.0,Min-Edit,1.0682878780620613,0.08050687848980732,0,148.95247,13.912236,1.9843137,423.29254,32.00947189331055,,1
2881,mnist_output_100,13.0,9,9,1.0,1.0,Min-Edit,9.815598821182535,0.7563834601142991,1,150.48486,14.594721,1.9873034,225.33585,13.861079454421995,,1
2882,mnist_output_100,13.0,9,9,2.0,2.0,Min-Edit,1.0791517403376691,0.021881482270645534,1,138.10303,13.664981,1.9920802,396.1333,13.438826084136965,,1
2883,mnist_output_100,13.0,9,9,3.0,3.0,Min-Edit,0.8876431203217312,0.01663369825404108,1,123.7681,12.605557,1.995949,374.24573,1.1807544231414795,,1
2884,mnist_output_100,13.0,9,9,4.0,4.0,Min-Edit,1.1141144087788648,0.021975044326329945,1,132.05998,13.074446,1.9931564,263.11935,5.174463748931885,,1
2885,mnist_output_100,13.0,9,9,5.0,5.0,Min-Edit,1.1580267545331802,0.05207113060864477,1,132.35973,13.017529,1.9842777,330.6475,15.30634903907776,,1
2886,mnist_output_100,13.0,9,9,6.0,6.0,Min-Edit,0.9321716259396058,0.07544861258079553,1,157.01903,14.775287,1.9843137,346.77383,19.463839769363403,,1
2887,mnist_output_100,13.0,9,9,7.0,7.0,Min-Edit,0.9911474252744416,0.022347982348453917,1,123.33623,12.538825,1.9953133,286.77243,2.11319637298584,,1
2888,mnist_output_100,13.0,9,9,8.0,8.0,Min-Edit,1.3135050556809347,0.07630171810790633,1,127.7277,12.720924,1.9843137,344.8746,25.09263825416565,,1
2889,mnist_output_100,14.0,0,0,1.0,1.0,Min-Edit,31.18362064629525,0.8535564514291785,1,216.78941,18.278793,2.0,352.79843,23.65050172805786,,1
2890,mnist_output_100,14.0,0,0,2.0,2.0,Min-Edit,1.1329629828099663,0.040108170247133625,1,156.27136,14.750465,1.9996675,419.28668,15.468751192092896,,1
2891,mnist_output_100,14.0,0,0,3.0,3.0,Min-Edit,0.872168717720545,0.03618329617966663,1,194.25677,17.082094,2.0,381.4286,6.213287353515625,,1
2892,mnist_output_100,14.0,0,0,4.0,4.0,Min-Edit,0.903894109648618,0.010226076848332518,1,235.32956,19.089603,1.9992318,353.78775,5.867462873458862,,1
2893,mnist_output_100,14.0,0,0,5.0,5.0,Min-Edit,0.81031002778356,0.014618286961738166,1,158.74776,15.00962,1.999984,405.2435,3.043091297149658,,1
2894,mnist_output_100,14.0,0,0,6.0,6.0,Min-Edit,1.0064295986064102,0.044773030469366544,1,174.19106,15.698094,2.0,370.9929,6.494405269622803,,1
2895,mnist_output_100,14.0,0,0,7.0,7.0,Min-Edit,0.9459600357632363,0.011060984367635203,1,146.30122,14.337785,1.9986386,386.37173,1.8480958938598635,,1
2896,mnist_output_100,14.0,0,0,8.0,8.0,Min-Edit,0.8425669641558599,0.028554043829091907,1,184.84494,16.393507,1.9999844,380.1903,3.795037031173706,,1
2897,mnist_output_100,14.0,0,0,9.0,9.0,Min-Edit,1.2331801747363675,0.021886314875983134,1,151.08943,14.558474,1.9986746,334.22473,1.011308193206787,,1
2898,mnist_output_100,15.0,1,1,1.0,0.0,Min-Edit,1.0,0.9092118391797834,0,174.76025,17.076933,1.9999621,553.916,30.565789699554443,,1
2899,mnist_output_100,15.0,1,1,2.0,2.0,Min-Edit,0.029091631503498354,0.017961806252763418,1,131.76816,14.268549,2.0,358.84534,20.22169852256775,,1
2900,mnist_output_100,15.0,1,1,1.0,3.0,Min-Edit,1.0,0.9265567546863485,0,188.79364,17.94484,1.9999967,435.0945,17.21766972541809,,1
2901,mnist_output_100,15.0,1,1,1.0,4.0,Min-Edit,1.0,0.888374901211488,0,63.028793,9.12004,1.9994466,399.15714,30.252046823501587,,1
2902,mnist_output_100,15.0,1,1,5.0,5.0,Min-Edit,0.029760540726845315,0.01288053496192115,1,146.98471,15.257724,2.0,341.40036,6.339164018630981,,1
2903,mnist_output_100,15.0,1,1,1.0,6.0,Min-Edit,1.0,0.8803604784497445,0,66.9719,9.081972,1.9996097,353.42743,31.379154682159424,,1
2904,mnist_output_100,15.0,1,1,1.0,7.0,Min-Edit,1.0,0.8652701645122409,0,87.17897,11.642924,2.0,308.48154,31.309848070144653,,1
2905,mnist_output_100,15.0,1,1,8.0,8.0,Min-Edit,0.013980556796685636,0.009107391222588699,1,123.47489,13.826719,1.999984,376.94363,15.020775079727173,,1
2906,mnist_output_100,15.0,1,1,9.0,9.0,Min-Edit,0.027810213429868502,0.021366639700464207,1,136.13708,14.651869,2.0,339.09503,6.957459449768066,,1
2907,mnist_output_100,16.0,5,5,0.0,0.0,Min-Edit,1.4034307801024506,0.10727267113645053,1,235.50937,18.461493,2.0,457.0456,14.80222773551941,,1
2908,mnist_output_100,16.0,5,5,1.0,1.0,Min-Edit,7.062662224037881,0.6649788899292844,1,234.81342,18.673956,1.9999764,266.24506,5.794658660888672,,1
2909,mnist_output_100,16.0,5,5,2.0,2.0,Min-Edit,1.245981218258784,0.06436986796134127,1,224.74722,18.078611,2.0,406.68558,4.7669525146484375,,1
2910,mnist_output_100,16.0,5,5,3.0,3.0,Min-Edit,1.0160772779965204,0.06718779394910121,1,199.80492,16.983791,1.9998343,392.88873,0.8555529117584229,,1
2911,mnist_output_100,16.0,5,5,4.0,4.0,Min-Edit,1.081093990373979,0.0862759721064541,1,233.43489,18.53698,1.9999636,315.65756,6.392282485961914,,1
2912,mnist_output_100,16.0,5,5,6.0,6.0,Min-Edit,1.0375140313742477,0.03765361153128594,1,223.37947,18.061634,1.9999499,313.09067,2.819340229034424,,1
2913,mnist_output_100,16.0,5,5,7.0,7.0,Min-Edit,0.7957748590708698,0.0712975464185031,1,241.1904,18.717245,2.0,317.13498,6.941556930541992,,1
2914,mnist_output_100,16.0,5,5,8.0,8.0,Min-Edit,0.9281575428595494,0.054017710151235965,1,217.31609,17.653234,2.0,416.45026,5.573775053024292,,1
2915,mnist_output_100,16.0,5,5,9.0,9.0,Min-Edit,1.1134915051452603,0.07636582097200681,1,227.59393,18.26221,2.0,354.02838,3.215252161026001,,1
2916,mnist_output_100,17.0,9,9,0.0,0.0,Min-Edit,1.3755436915633268,0.02614575660020567,1,197.75313,17.069298,1.9988768,385.15665,3.2852096557617188,,1
2917,mnist_output_100,17.0,9,9,7.0,1.0,Min-Edit,1.6279078116083698,0.020197510791460285,0,182.25519,16.449093,1.986558,271.7422,31.63676071166992,,1
2918,mnist_output_100,17.0,9,9,2.0,2.0,Min-Edit,1.8059369766534072,0.05641048083416922,1,137.13301,13.716964,1.9843137,371.2262,12.924349784851074,,1
2919,mnist_output_100,17.0,9,9,3.0,3.0,Min-Edit,1.230890236040849,0.08532865766757167,1,139.96677,13.775722,1.9996719,378.5132,22.06440567970276,,1
2920,mnist_output_100,17.0,9,9,4.0,4.0,Min-Edit,1.2304997087411749,0.018620418984400977,1,95.94781,10.490461,1.988892,323.89093,22.28750491142273,,1
2921,mnist_output_100,17.0,9,9,9.0,5.0,Min-Edit,1.0,0.03862248638509757,0,143.7667,13.935494,1.9843137,330.25095,31.841544151306152,,1
2922,mnist_output_100,17.0,9,9,9.0,6.0,Min-Edit,1.0,0.03887252385623171,0,155.23618,14.745987,1.9921569,376.95776,29.89901971817017,,1
2923,mnist_output_100,17.0,9,9,7.0,7.0,Min-Edit,0.7907191785970367,0.01577583097776711,1,75.79533,8.675488,1.9999977,290.4119,1.778296709060669,,1
2924,mnist_output_100,17.0,9,9,8.0,8.0,Min-Edit,1.5238438211868968,0.04511792276977138,1,137.01578,13.2788725,1.9842579,405.03336,17.086675882339478,,1
2925,mnist_output_100,18.0,7,7,0.0,0.0,Min-Edit,1.5020843504688195,0.06459734562296163,1,269.5947,20.925854,1.9999492,532.59985,13.071128845214844,,1
2926,mnist_output_100,18.0,7,7,1.0,1.0,Min-Edit,19.848607046008823,0.7884073810009238,1,227.11478,19.301758,2.0,287.79492,19.17555332183838,,1
2927,mnist_output_100,18.0,7,7,2.0,2.0,Min-Edit,1.1097312414190486,0.043604477164845085,1,240.69661,19.528643,2.0,477.12598,2.7443904876708984,,1
2928,mnist_output_100,18.0,7,7,3.0,3.0,Min-Edit,1.0655806720865257,0.03643399105502345,1,191.31,16.641933,2.0,403.63098,0.5371274948120117,,1
2929,mnist_output_100,18.0,7,7,4.0,4.0,Min-Edit,0.9803714762424101,0.03437099893374706,1,241.18878,19.259222,2.0,425.4641,14.48416781425476,,1
2930,mnist_output_100,18.0,7,7,5.0,5.0,Min-Edit,0.7797845735532697,0.01888356411384746,1,255.33109,20.011435,2.0,505.9133,6.452085018157959,,1
2931,mnist_output_100,18.0,7,7,6.0,6.0,Min-Edit,1.1365385096165437,0.04822581377645286,1,320.01666,22.58119,1.9995306,503.4578,23.51447105407715,,1
2932,mnist_output_100,18.0,7,7,8.0,8.0,Min-Edit,0.926856259837313,0.040947678837857694,1,275.56415,20.985498,1.999996,488.97897,9.401703119277954,,1
2933,mnist_output_100,18.0,7,7,3.0,9.0,Min-Edit,1.0769600203765721,0.03882088964175797,0,188.23865,16.471746,2.0,377.67502,0.5168437957763672,,1
2934,mnist_output_100,19.0,3,3,0.0,0.0,Min-Edit,0.9416593099948671,0.02762341991067121,1,261.33978,19.80239,2.0,463.00058,6.388116121292114,,1
2935,mnist_output_100,19.0,3,3,1.0,1.0,Min-Edit,5.254929244737797,0.6393382768556132,1,263.91388,20.08928,2.0,208.63882,16.136969804763794,,1
2936,mnist_output_100,19.0,3,3,2.0,2.0,Min-Edit,1.008827537016305,0.0633075803570454,1,266.53162,20.003168,2.0,383.25848,16.472436904907227,,1
2937,mnist_output_100,19.0,3,3,4.0,4.0,Min-Edit,0.7660452012261069,0.03510724600941627,1,258.99945,19.948069,2.0,317.5404,1.9661788940429688,,1
2938,mnist_output_100,19.0,3,3,5.0,5.0,Min-Edit,0.859145483254682,0.03906890927902889,1,254.39726,19.577503,2.0,347.7397,0.7243857383728027,,1
2939,mnist_output_100,19.0,3,3,6.0,6.0,Min-Edit,1.0224807208851834,0.03652375003386456,1,260.63574,19.812672,2.0,352.11566,1.7747111320495603,,1
2940,mnist_output_100,19.0,3,3,7.0,7.0,Min-Edit,0.9833944031132738,0.07218545251415893,1,261.62613,19.927597,2.0,310.68558,25.166117906570435,,1
2941,mnist_output_100,19.0,3,3,8.0,8.0,Min-Edit,1.0128577928380502,0.05560260805789362,1,267.387,20.10478,2.0,372.4281,0.9224145412445068,,1
2942,mnist_output_100,19.0,3,3,9.0,9.0,Min-Edit,0.9189686645945367,0.052062835916894264,1,265.79022,20.10763,2.0,358.4369,8.076925277709961,,1
2943,mnist_output_100,20.0,4,4,5.0,0.0,Min-Edit,1.1786478865181194,0.0888188365801011,0,111.96667,12.197896,1.9999974,463.7378,31.988662242889404,,1
2944,mnist_output_100,20.0,4,4,4.0,1.0,Min-Edit,1.0,0.053588194903908655,0,98.59599,11.081316,1.9646807,248.35768,30.39816927909851,,1
2945,mnist_output_100,20.0,4,4,2.0,2.0,Min-Edit,1.444940430808682,0.021903401095844165,1,143.05939,13.931147,1.9999052,437.47583,16.64401125907898,,1
2946,mnist_output_100,20.0,4,4,3.0,3.0,Min-Edit,1.1234500120579087,0.07015636301807295,1,124.44292,12.455971,1.9919095,366.06134,27.21615719795227,,1
2947,mnist_output_100,20.0,4,4,5.0,5.0,Min-Edit,1.1621406491514545,0.03196913534679264,1,107.61852,11.5739765,1.9764287,343.60803,4.544900417327881,,1
2948,mnist_output_100,20.0,4,4,5.0,6.0,Min-Edit,1.310620301482097,0.06063279411009546,0,105.39943,11.811459,1.9985533,358.60468,31.996352195739743,,1
2949,mnist_output_100,20.0,4,4,7.0,7.0,Min-Edit,1.1043169417718106,0.058176731050313395,1,94.621826,10.619076,1.9921024,305.51376,16.404797554016113,,1
2950,mnist_output_100,20.0,4,4,4.0,8.0,Min-Edit,1.0,0.022918275145150612,0,118.76364,12.421219,1.9968308,399.01648,32.05589294433594,,1
2951,mnist_output_100,20.0,4,4,9.0,9.0,Min-Edit,0.8248442988197945,0.02854774650135043,1,114.90639,12.047385,1.9908879,287.6636,3.466822862625122,,1
2952,mnist_output_100,21.0,9,9,0.0,0.0,Min-Edit,1.9652327184763403,0.04156319561460624,1,137.6654,13.705989,1.9998376,479.7163,16.620020389556885,,1
2953,mnist_output_100,21.0,9,9,1.0,1.0,Min-Edit,14.67656971449268,0.8290761651809594,1,117.211075,12.373923,1.9921567,279.9333,10.455161809921265,,1
2954,mnist_output_100,21.0,9,9,2.0,2.0,Min-Edit,0.9772044476733603,0.03152896915776998,1,176.67352,16.035736,1.9999864,421.69797,14.61337161064148,,1
2955,mnist_output_100,21.0,9,9,3.0,3.0,Min-Edit,0.7489505322711548,0.03186536248921882,1,117.5228,12.332746,1.9921567,392.43045,1.2471449375152588,,1
2956,mnist_output_100,21.0,9,9,4.0,4.0,Min-Edit,0.8478261729736303,0.03564748568316479,1,124.55564,13.067929,1.9921553,326.4627,3.311553955078125,,1
2957,mnist_output_100,21.0,9,9,5.0,5.0,Min-Edit,0.8015346823229795,0.02321433425591399,1,100.96984,11.275803,1.9920332,405.81097,0.3950574398040771,,1
2958,mnist_output_100,21.0,9,9,6.0,6.0,Min-Edit,1.0698592681002403,0.027027178711253496,1,198.00995,17.715332,1.9999683,403.66263,12.686243295669556,,1
2959,mnist_output_100,21.0,9,9,7.0,7.0,Min-Edit,1.0642697826432357,0.03720818473605604,1,100.218124,11.244778,1.9916462,319.89087,1.138023853302002,,1
2960,mnist_output_100,21.0,9,9,8.0,8.0,Min-Edit,0.790504822708926,0.01981665714780846,1,128.75974,13.232159,1.9999493,402.04504,14.503916025161743,,1
2961,mnist_output_100,22.0,6,6,0.0,0.0,Min-Edit,0.9606401267274292,0.05383113719809314,1,214.34851,18.227875,1.9996753,515.7138,11.975743055343628,,1
2962,mnist_output_100,22.0,6,6,1.0,1.0,Min-Edit,33.047353477724144,0.881513356752202,1,217.08008,18.620663,2.0,208.40233,10.35275149345398,,1
2963,mnist_output_100,22.0,6,6,2.0,2.0,Min-Edit,1.1439715279851885,0.05382961332907356,1,202.80933,17.470354,1.9999158,407.84616,10.633049011230469,,1
2964,mnist_output_100,22.0,6,6,3.0,3.0,Min-Edit,1.1974050224636243,0.07108480930046544,1,208.02737,17.670042,1.9995749,453.85492,12.49551272392273,,1
2965,mnist_output_100,22.0,6,6,4.0,4.0,Min-Edit,1.1508582714123026,0.020085712130369703,1,211.91217,18.216356,1.9999828,314.23755,10.65826177597046,,1
2966,mnist_output_100,22.0,6,6,5.0,5.0,Min-Edit,0.9937206999897777,0.019977640596714162,1,178.88544,16.197514,1.995217,377.76382,0.2621445655822754,,1
2967,mnist_output_100,22.0,6,6,7.0,7.0,Min-Edit,1.1204314486259777,0.029977655940706893,1,209.20222,18.200844,1.9999342,340.3117,15.064352750778198,,1
2968,mnist_output_100,22.0,6,6,8.0,8.0,Min-Edit,1.2023495606266579,0.04103631266428496,1,214.55249,17.909605,1.9950967,384.3865,23.205296516418457,,1
2969,mnist_output_100,22.0,6,6,9.0,9.0,Min-Edit,1.253309886922836,0.02704599771554223,1,180.5222,16.16806,1.998476,328.15005,11.413830280303957,,1
2970,mnist_output_100,23.0,6,6,0.0,0.0,Min-Edit,1.3880248099641752,0.04951112850108144,1,205.40004,17.576399,2.0,499.14603,6.898163557052612,,1
2971,mnist_output_100,23.0,6,6,1.0,1.0,Min-Edit,17.20859340747372,0.7815957175132157,1,181.85617,16.556839,2.0,171.0231,7.787048578262329,,1
2972,mnist_output_100,23.0,6,6,2.0,2.0,Min-Edit,0.8015685297386796,0.0320830180334349,1,200.18665,17.227272,2.0,422.53247,4.236110687255859,,1
2973,mnist_output_100,23.0,6,6,3.0,3.0,Min-Edit,0.6083723838288214,0.03696786866658607,1,196.65382,16.984013,2.0,402.89166,8.494201421737671,,1
2974,mnist_output_100,23.0,6,6,7.0,4.0,Min-Edit,0.8852771335844843,0.019729642830150256,0,230.1874,18.974258,2.0,347.20267,29.667235612869263,,1
2975,mnist_output_100,23.0,6,6,5.0,5.0,Min-Edit,0.9748063670058261,0.037198391700325725,1,224.1109,18.456112,2.0,396.17682,4.904411554336548,,1
2976,mnist_output_100,23.0,6,6,7.0,7.0,Min-Edit,0.8151442740302418,0.02776466984859397,1,218.14862,18.17325,2.0,305.96292,0.5693731307983398,,1
2977,mnist_output_100,23.0,6,6,8.0,8.0,Min-Edit,0.9234793449636371,0.03223284522216249,1,224.98846,18.570757,2.0,428.5925,2.292118549346924,,1
2978,mnist_output_100,23.0,6,6,7.0,9.0,Min-Edit,0.5595575030686553,0.03489364724820748,0,219.67184,18.343468,2.0,319.88098,29.838862895965576,,1
2979,mnist_output_100,24.0,5,5,0.0,0.0,Min-Edit,0.9947841596903712,0.02363931150797884,1,300.54703,22.374966,2.0,499.9414,2.530284881591797,,1
2980,mnist_output_100,24.0,5,5,5.0,1.0,Min-Edit,1.0,0.037464686338603906,0,290.15836,21.902163,2.0,351.7323,31.60598874092102,,1
2981,mnist_output_100,24.0,5,5,6.0,2.0,Min-Edit,1.1112228692824073,0.03360904121217089,0,312.6974,23.029741,2.0,526.93713,31.48957347869873,,1
2982,mnist_output_100,24.0,5,5,3.0,3.0,Min-Edit,1.1485449710677733,0.03425864847381978,1,322.8236,23.264997,2.0,496.97736,12.339415073394775,,1
2983,mnist_output_100,24.0,5,5,4.0,4.0,Min-Edit,0.9541234463037408,0.02076274586459567,1,300.1765,22.555992,2.0,477.60754,14.101208209991457,,1
2984,mnist_output_100,24.0,5,5,6.0,6.0,Min-Edit,1.0075326577138983,0.02921607843650496,1,304.7213,22.453783,2.0,535.8163,2.0493853092193604,,1
2985,mnist_output_100,24.0,5,5,7.0,7.0,Min-Edit,1.044941748682231,0.03752728682732405,1,296.19238,22.081331,2.0,471.72354,1.554558515548706,,1
2986,mnist_output_100,24.0,5,5,5.0,8.0,Min-Edit,1.0,0.044572358671346075,0,298.75537,22.484568,2.0,519.13055,30.67193913459778,,1
2987,mnist_output_100,24.0,5,5,7.0,9.0,Min-Edit,1.0284301677391623,0.03678957317267065,0,312.73895,23.13423,2.0,542.7929,30.5782322883606,,1
2988,mnist_output_100,25.0,4,4,7.0,0.0,Min-Edit,0.8547285645415047,0.055901376257164036,0,131.32803,13.449108,1.9921569,466.02322,30.38827681541443,,1
2989,mnist_output_100,25.0,4,4,1.0,1.0,Min-Edit,20.4927326320158,0.7694998306977893,1,133.15176,13.834464,1.9980056,261.08432,17.152663946151733,,1
2990,mnist_output_100,25.0,4,4,4.0,2.0,Min-Edit,1.0,0.07014716889852937,0,128.58852,13.3305645,1.9921569,408.14694,30.872700691223145,,1
2991,mnist_output_100,25.0,4,4,7.0,3.0,Min-Edit,1.02034923780025,0.06118576128621569,0,125.03056,13.168196,1.9921569,371.22256,30.906250715255737,,1
2992,mnist_output_100,25.0,4,4,5.0,5.0,Min-Edit,1.3484817157278641,0.08563624729330688,1,117.50157,12.488434,1.9921569,330.91998,18.15501117706299,,1
2993,mnist_output_100,25.0,4,4,6.0,6.0,Min-Edit,0.832781762283842,0.02933954169218796,1,146.54794,14.087807,1.9934232,310.42737,5.075945615768433,,1
2994,mnist_output_100,25.0,4,4,7.0,7.0,Min-Edit,1.3917362913838278,0.025351647061855335,1,135.81473,13.78944,1.9982879,264.16837,0.3792757987976074,,1
2995,mnist_output_100,25.0,4,4,9.0,8.0,Min-Edit,0.8412829930282605,0.020479735651743367,0,140.89514,14.078501,1.999117,360.0159,30.618581533432007,,1
2996,mnist_output_100,25.0,4,4,9.0,9.0,Min-Edit,0.9402765341978218,0.030793656228393498,1,134.62807,13.639267,1.9964219,254.42137,1.7050037384033203,,1
2997,mnist_output_100,26.0,0,0,0.0,1.0,Min-Edit,1.0,0.010021081731212848,0,270.62418,20.773264,2.0,566.43445,30.56917119026184,,1
2998,mnist_output_100,26.0,0,0,2.0,2.0,Min-Edit,1.0259797052744681,0.008989581552410938,1,140.75429,13.441479,1.9966344,540.7396,0.84895920753479,,1
2999,mnist_output_100,26.0,0,0,3.0,3.0,Min-Edit,0.731856015882491,0.00902490648026342,1,238.82043,19.113811,1.9999969,633.6372,18.68181872367859,,1
3000,mnist_output_100,26.0,0,0,4.0,4.0,Min-Edit,1.2863485436613802,0.01102240996700817,1,147.24373,13.700549,1.9843137,571.948,12.1815664768219,,1
3001,mnist_output_100,26.0,0,0,5.0,5.0,Min-Edit,0.9825479831780889,0.006503286192193499,1,276.2729,20.94835,1.9999996,514.00574,22.87830662727356,,1
3002,mnist_output_100,26.0,0,0,6.0,6.0,Min-Edit,1.0772684349249315,0.006418215658530588,1,149.07953,14.025149,1.999933,501.64124,5.623794078826904,,1
3003,mnist_output_100,26.0,0,0,7.0,7.0,Min-Edit,1.0574786553421438,0.007947959799885756,1,155.95294,14.4171715,1.9999273,618.372,16.560681343078613,,1
3004,mnist_output_100,26.0,0,0,8.0,8.0,Min-Edit,0.8628973794689786,0.020041588963813643,1,169.46338,15.315497,1.9999802,539.20325,4.450354814529419,,1
3005,mnist_output_100,26.0,0,0,9.0,9.0,Min-Edit,1.4267168944586854,0.011808511516890123,1,153.4766,13.909702,1.9911114,596.38354,6.7837560176849365,,1
